No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
16,Bennie Fowler,26,WR,16,4,212,6-1,Michigan St.,6/10/1991,2,2,,DEN,2017,2025-08-15 13:56:48
76,Max Garcia,26,LG,16,16,309,6-4,Florida,11/9/1991,2,6,Denver Broncos / 4th / 133rd pick /2015,DEN,2017,2025-08-15 13:56:48
41,Jerrol Garcia-Williams,24,LB,11,0,235,6-2,Hawaii,12/24/1993,Rook,1,,DEN,2017,2025-08-15 13:56:48
99,Adam Gotsis,25,RDE,16,13,287,6-4,Georgia Tech,9/23/1992,1,6,Denver Broncos / 2nd / 63rd pick /2016,DEN,2017,2025-08-15 13:56:48
85,Virgil Green,29,TE,16,16,255,6-5,Nevada,8/3/1988,6,1,Denver Broncos / 7th / 204th pick /2011,DEN,2017,2025-08-15 13:56:48
25,Chris Harris Jr.,28,RCB,16,15,199,5-10,Kansas,6/18/1989,6,6,,DEN,2017,2025-08-15 13:56:48
96,Shelby Harris,26,LDE,16,6,288,6-2,Illinois St.,8/11/1991,3,4,Oakland Raiders / 7th / 235th pick /2014,DEN,2017,2025-08-15 13:56:48
33,De'Angelo Henderson,25,RB,5,0,208,5-7,Coastal Carolina,11/24/1992,Rook,0,Denver Broncos / 6th / 203rd pick /2017,DEN,2017,2025-08-15 13:56:48
82,Jeff Heuerman,25,TE,14,6,255,6-5,Ohio St.,11/24/1992,1,1,Denver Broncos / 3rd / 92nd pick /2015,DEN,2017,2025-08-15 13:56:48
32,Andy Janovich,24,RB,16,4,238,6-1,Nebraska,5/23/1993,1,0,Denver Broncos / 6th / 176th pick /2016,DEN,2017,2025-08-15 13:56:48
98,Tyrique Jarrett,23,T,1,0,335,6-3,Pittsburgh,2/16/1994,Rook,0,,DEN,2017,2025-08-15 13:56:48
43,Joseph Jones,23,LB,7,0,231,6-0,Northwestern,2/21/1994,Rook,1,,DEN,2017,2025-08-15 13:56:48
92,Zach Kerr,27,DT,11,1,334,6-2,Delaware,8/29/1990,3,1,,DEN,2017,2025-08-15 13:56:48
79,Cyrus Kouandjio,24,T,3,1,322,6-7,Alabama,7/21/1993,3,1,Buffalo Bills / 2nd / 44th pick /2014,DEN,2017,2025-08-15 13:56:48
42,Casey Kreiter,27,LS,16,0,250,6-1,Iowa,8/13/1990,1,1,,DEN,2017,2025-08-15 13:56:48
83,Matt LaCosse,25,TE,2,0,255,6-6,Illinois,9/21/1992,2,0,,DEN,2017,2025-08-15 13:56:48
27,Brendan Langley,23,DB,11,0,199,6-0,Lamar,10/16/1994,Rook,1,Denver Broncos / 3rd / 101st pick /2017,DEN,2017,2025-08-15 13:56:48
14,Cody Latimer,25,WR,11,1,215,6-2,Indiana,10/10/1992,3,2,Denver Broncos / 2nd / 56th pick /2014,DEN,2017,2025-08-15 13:56:48
65,Ronald Leary,28,RG,11,11,320,6-3,Memphis,4/29/1989,4,4,,DEN,2017,2025-08-15 13:56:48
12,Paxton Lynch,23,QB,2,2,244,6-7,Memphis,2/12/1994,1,1,Denver Broncos / 1st / 26th pick /2016,DEN,2017,2025-08-15 13:56:48
54,Brandon Marshall,28,LILB,16,16,245,6-1,Nevada,9/10/1989,5,8,Jacksonville Jaguars / 5th / 142nd pick /2012,DEN,2017,2025-08-15 13:56:48
60,Connor McGovern,24,RG,15,5,306,6-4,Missouri,4/27/1993,1,3,Denver Broncos / 5th / 144th pick /2016,DEN,2017,2025-08-15 13:56:48
84,Isaiah McKenzie,22,WR,11,0,173,5-7,Georgia,4/9/1995,Rook,0,Denver Broncos / 5th / 172nd pick /2017,DEN,2017,2025-08-15 13:56:48
8,Brandon McManus,26,K,16,0,201,6-3,Temple,7/25/1991,3,2,,DEN,2017,2025-08-15 13:56:48
58,Von Miller,28,ROLB,16,16,245,6-3,Texas A&M,3/26/1989,6,12,Denver Broncos / 1st / 2nd pick /2011,DEN,2017,2025-08-15 13:56:48
53,Deiontrez Mount,24,LB,7,0,253,6-5,Louisville,2/26/1993,2,1,Tennessee Titans / 6th / 177th pick /2015,DEN,2017,2025-08-15 13:56:48
52,Corey Nelson,25,LB,5,0,226,6-1,Oklahoma,4/22/1992,3,0,Denver Broncos / 7th / 242nd pick /2014,DEN,2017,2025-08-15 13:56:48
17,Brock Osweiler,27,QB,6,4,240,6-7,Arizona St.,11/22/1990,5,2,Denver Broncos / 2nd / 57th pick /2012,DEN,2017,2025-08-15 13:56:48
61,Matt Paradis,28,C,16,16,300,6-3,Boise St.,10/12/1989,2,6,Denver Broncos / 6th / 207th pick /2014,DEN,2017,2025-08-15 13:56:48
34,Will Parks,23,DB,16,5,194,6-1,Arizona,7/29/1994,1,3,Denver Broncos / 6th / 219th pick /2016,DEN,2017,2025-08-15 13:56:48
94,Domata Peko,33,NT,14,14,325,6-3,"College of the Canyons (CA),Michigan St.",11/27/1984,11,6,Cincinnati Bengals / 4th / 123rd pick /2006,DEN,2017,2025-08-15 13:56:48
90,Kyle Peko,24,DT,6,0,305,6-1,Oregon St.,7/23/1993,1,1,,DEN,2017,2025-08-15 13:56:48
56,Shane Ray,24,LOLB,8,7,245,6-3,Missouri,5/18/1993,2,3,Denver Broncos / 1st / 23rd pick /2015,DEN,2017,2025-08-15 13:56:48
38,Marcus Rios,23,DB,5,0,185,5-11,UCLA,10/25/1994,Rook,0,,DEN,2017,2025-08-15 13:56:48
29,Bradley Roby,25,DB,16,4,194,5-11,Ohio St.,5/1/1992,3,3,Denver Broncos / 1st / 31st pick /2014,DEN,2017,2025-08-15 13:56:48
78,Ahtyba Rubin,31,DE,2,0,315,6-2,Iowa St.,7/25/1986,9,0,Cleveland Browns / 6th / 190th pick /2008,DEN,2017,2025-08-15 13:56:48
10,Emmanuel Sanders,30,WR,12,11,180,5-11,SMU,3/17/1987,7,4,Pittsburgh Steelers / 3rd / 82nd pick /2010,DEN,2017,2025-08-15 13:56:48
15,Hunter Sharp,23,WR,1,0,199,5-11,Utah St.,4/25/1994,Rook,0,,DEN,2017,2025-08-15 13:56:48
13,Trevor Siemian,26,QB,11,10,220,6-3,Northwestern,12/26/1991,2,4,Denver Broncos / 7th / 250th pick /2015,DEN,2017,2025-08-15 13:56:48
31,Justin Simmons,24,SS,13,13,202,6-2,Boston Col.,11/19/1993,1,5,Denver Broncos / 3rd / 98th pick /2016,DEN,2017,2025-08-15 13:56:48
45,Kevin Snyder,25,LB,2,0,245,6-2,Rutgers,7/25/1992,Rook,0,,DEN,2017,2025-08-15 13:56:48
71,Donald Stephenson,29,T,7,4,312,6-5,Oklahoma,9/30/1988,5,2,Kansas City Chiefs / 3rd / 74th pick /2012,DEN,2017,2025-08-15 13:56:48
26,Darian Stewart,29,FS,16,15,214,5-11,South Carolina,8/4/1988,7,6,,DEN,2017,2025-08-15 13:56:48
21,Aqib Talib,31,LCB,15,15,209,6-1,Kansas,2/13/1986,9,9,Tampa Bay Buccaneers / 1st / 20th pick /2008,DEN,2017,2025-08-15 13:56:48
87,Jordan Taylor,25,WR,10,2,195,6-5,Rice,2/18/1992,1,1,,DEN,2017,2025-08-15 13:56:48
88,Demaryius Thomas,30,WR,16,16,225,6-3,Georgia Tech,12/25/1987,7,7,Denver Broncos / 1st / 22nd pick /2010,DEN,2017,2025-08-15 13:56:48
35,Dymonte Thomas,24,DB,3,0,199,6-2,Michigan,11/30/1993,Rook,0,,DEN,2017,2025-08-15 13:56:48
86,Austin Traylor,24,TE,7,3,250,6-3,Wisconsin,9/3/1993,Rook,1,,DEN,2017,2025-08-15 13:56:48
77,Billy Turner,26,T,1,0,313,6-5,North Dakota St.,10/17/1991,3,0,Miami Dolphins / 3rd / 67th pick /2014,DEN,2017,2025-08-15 13:56:48
57,DeMarcus Walker,23,DE,10,0,280,6-4,Florida St.,9/30/1994,Rook,1,Denver Broncos / 2nd / 51st pick /2017,DEN,2017,2025-08-15 13:56:48
75,Menelik Watson,29,RT,7,7,315,6-5,"Marist,Saddleback College,Florida St.",12/22/1988,4,3,Oakland Raiders / 2nd / 42nd pick /2013,DEN,2017,2025-08-15 13:56:48
68,Elijah Wilkinson,22,T,9,0,310,6-6,Massachusetts,2/10/1995,Rook,1,,DEN,2017,2025-08-15 13:56:48
95,Derek Wolfe,27,LDE,11,11,285,6-5,Cincinnati,2/24/1990,5,5,Denver Broncos / 2nd / 36th pick /2012,DEN,2017,2025-08-15 13:56:48
